Rndrng_NPI,Rndrng_Prvdr_Last_Org_Name,Rndrng_Prvdr_First_Name,Rndrng_Prvdr_MI,Rndrng_Prvdr_Crdntls,Rndrng_Prvdr_Ent_Cd,Rndrng_Prvdr_St1,Rndrng_Prvdr_St2,Rndrng_Prvdr_City,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_State_FIPS,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_RUCA,Rndrng_Prvdr_RUCA_Desc,Rndrng_Prvdr_Cntry,Rndrng_Prvdr_Type,Rndrng_Prvdr_Mdcr_Prtcptg_Ind,HCPCS_Cd,HCPCS_Desc,HCPCS_Drug_Ind,Place_Of_Srvc,Tot_Benes,Tot_Srvcs,Tot_Bene_Day_Srvcs,Avg_Sbmtd_Chrg,Avg_Mdcr_Alowd_Amt,Avg_Mdcr_Pymt_Amt,Avg_Mdcr_Stdzd_Amt
1003859075,Jones,Marklyn,J,MD,I,1500 Park Central Dr,,Highlands Ranch,CO,08,80129,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,82565,Blood creatinine level,N,O,54,59,59,17,4.8498305085,4.8498305085,5.0233898305
1003859075,Jones,Marklyn,J,MD,I,1500 Park Central Dr,,Highlands Ranch,CO,08,80129,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,84153,"Psa (prostate specific antigen) measurement, total",N,O,128,154,154,61,18.02,18.02,18.02
1003859075,Jones,Marklyn,J,MD,I,1500 Park Central Dr,,Highlands Ranch,CO,08,80129,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,84403,"Testosterone (hormone) level, total",N,O,30,36,36,86,25.29,25.29,25.29
1003859075,Jones,Marklyn,J,MD,I,1500 Park Central Dr,,Highlands Ranch,CO,08,80129,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,87481,"Detection test for candida species (yeast), amplified probe technique",N,O,24,150,30,105,34.388,34.388,34.388
1003859075,Jones,Marklyn,J,MD,I,1500 Park Central Dr,,Highlands Ranch,CO,08,80129,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,87500,"Detection test by nucleic acid for vancomycin resistance strep (vre), amplified probe technique",N,O,24,30,30,105,34.39,34.39,34.39
1003859075,Jones,Marklyn,J,MD,I,1500 Park Central Dr,,Highlands Ranch,CO,08,80129,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,87640,"Detection test by nucleic acid for staphylococcus aureus (bacteria), amplified probe technique",N,O,24,30,30,105,34.39,34.39,34.39
1003859075,Jones,Marklyn,J,MD,I,1500 Park Central Dr,,Highlands Ranch,CO,08,80129,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,87641,"Detection test by nucleic acid for staphylococcus aureus, methicillin resistant (mrsa bacteria), amplified probe technique",N,O,24,30,30,105,34.39,34.39,34.39
1003859075,Jones,Marklyn,J,MD,I,1500 Park Central Dr,,Highlands Ranch,CO,08,80129,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,87651,"Detection test by nucleic acid for strep (streptococcus, group a), amplified probe technique",N,O,24,30,30,105,34.39,34.39,34.39
1003859075,Jones,Marklyn,J,MD,I,1500 Park Central Dr,,Highlands Ranch,CO,08,80129,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,87653,"Detection test by nucleic acid for strep (streptococcus, group b), amplified probe technique",N,O,24,30,30,105,34.39,34.39,34.39
1003859075,Jones,Marklyn,J,MD,I,1500 Park Central Dr,,Highlands Ranch,CO,08,80129,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,87798,"Detection test by nucleic acid for organism, amplified probe technique",N,O,24,390,30,105,34.388461538,34.388461538,34.388461538
1003859075,Jones,Marklyn,J,MD,I,1500 Park Central Dr,,Highlands Ranch,CO,08,80129,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,93005,Routine electrocardiogram (ecg) using at least 12 leads with tracing,N,O,41,41,41,27,6.6795121951,5.0890243902,4.8131707317
1003859075,Jones,Marklyn,J,MD,I,1500 Park Central Dr,,Highlands Ranch,CO,08,80129,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,99203,"New patient office or other outpatient visit, 30-44 minutes",N,O,14,14,14,332,114.85285714,89.582857143,86.167142857
1003859075,Jones,Marklyn,J,MD,I,1500 Park Central Dr,,Highlands Ranch,CO,08,80129,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,99204,"New patient office or other outpatient visit, 45-59 minutes",N,O,36,36,36,506,170.205,124.365,119.71388889
1003859075,Jones,Marklyn,J,MD,I,1500 Park Central Dr,,Highlands Ranch,CO,08,80129,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,99213,"Established patient office or other outpatient visit, 20-29 minutes",N,O,127,137,137,231,92.702846715,64.620364964,61.97540146
1003859075,Jones,Marklyn,J,MD,I,1500 Park Central Dr,,Highlands Ranch,CO,08,80129,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,99214,"Established patient office or other outpatient visit, 30-39 minutes",N,O,164,180,180,335,130.40883333,94.603333333,91.319611111
1003859075,Jones,Marklyn,J,MD,I,1500 Park Central Dr,,Highlands Ranch,CO,08,80129,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,99215,"Established patient office or other outpatient visit, 40-54 minutes",N,O,43,43,43,450,183.35046512,139.95302326,134.50860465
1003859075,Jones,Marklyn,J,MD,I,1500 Park Central Dr,,Highlands Ranch,CO,08,80129,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,99223,"Initial hospital care with moderate level of medical decision making, if using time, at least 75 minutes",N,F,11,11,11,621,98.812727273,79.095454545,136.28727273
1003859075,Jones,Marklyn,J,MD,I,1500 Park Central Dr,,Highlands Ranch,CO,08,80129,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,99232,"Subsequent hospital care with moderate levelof medical decision making, if using time, at least 35 minutes",N,F,14,15,15,222,79.994,65.098,63.206
1003859075,Jones,Marklyn,J,MD,I,1500 Park Central Dr,,Highlands Ranch,CO,08,80129,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,99233,"Subsequent hospital care with moderate levelof medical decision making, if using time, at least 50 minutes",N,F,12,17,17,320,120.30352941,90.644705882,88.009411765
1003859075,Jones,Marklyn,J,MD,I,1500 Park Central Dr,,Highlands Ranch,CO,08,80129,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,99490,"Chronic care management services, first 20 minutes of clinical staff time directed by health care professional, per calendar month",N,O,25,59,59,191,63.85,51.11,49.15
1003859075,Jones,Marklyn,J,MD,I,1500 Park Central Dr,,Highlands Ranch,CO,08,80129,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,G0103,Prostate cancer screening; prostate specific antigen test (psa),N,O,19,19,19,61,18.92,18.92,18.92
1003859075,Jones,Marklyn,J,MD,I,1500 Park Central Dr,,Highlands Ranch,CO,08,80129,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,Q9967,"Low osmolar contrast material, 300-399 mg/ml iodine concentration, per ml",Y,O,56,6550,60,2,0.1409022901,0.1122641221,0.1141877863
1003866641,Battin,John,A,M.D.,I,1000 J D Anderson Dr,Suite 401,Morgantown,WV,54,26505,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,50590,Shock wave crushing of kidney stones,N,F,13,15,15,1387.8933333,545.22,434.46,448.2
1003866641,Battin,John,A,M.D.,I,1000 J D Anderson Dr,Suite 401,Morgantown,WV,54,26505,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,51720,Instillation of anti-cancer drug into bladder,N,F,12,23,23,96.86,42.57,33.92,34.28
1003866641,Battin,John,A,M.D.,I,1000 J D Anderson Dr,Suite 401,Morgantown,WV,54,26505,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,52000,Diagnostic exam of bladder and urethra using an endoscope,N,F,112,137,137,186.73007299,74.951021898,55.483722628,58.493868613
1003866641,Battin,John,A,M.D.,I,1000 J D Anderson Dr,Suite 401,Morgantown,WV,54,26505,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,52005,Insertion of tube into ureter using an endoscope through bladder area,N,F,18,18,18,431.94,113.13888889,75.137222222,74.291666667
1003866641,Battin,John,A,M.D.,I,1000 J D Anderson Dr,Suite 401,Morgantown,WV,54,26505,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,52204,Biopsy of bladder using an endoscope,N,F,13,18,18,569.84,109.41833333,87.657777778,96.846666667
1003866641,Battin,John,A,M.D.,I,1000 J D Anderson Dr,Suite 401,Morgantown,WV,54,26505,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,52234,"Destruction and/or removal of growth of bladder and urethra using an endoscope, 0.5-2.0 cm",N,F,12,12,12,552.225,220.3275,168.25583333,186.58916667
1003866641,Battin,John,A,M.D.,I,1000 J D Anderson Dr,Suite 401,Morgantown,WV,54,26505,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,52260,Dilation of bladder using an endoscope under general or spinal anesthesia,N,F,13,16,16,481.9025,202.276875,149.538125,152.5125
1003866641,Battin,John,A,M.D.,I,1000 J D Anderson Dr,Suite 401,Morgantown,WV,54,26505,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,52332,Insertion of stent in ureter using an endoscope,N,F,20,27,27,566.68111111,124.38185185,97.062592593,94.222962963
1003866641,Battin,John,A,M.D.,I,1000 J D Anderson Dr,Suite 401,Morgantown,WV,54,26505,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,52601,Removal of prostate gland using an electrocautery knife through urethra with control of bleeding using an endoscope,N,F,13,13,13,1683.4976923,698.29,556.43,570.14
1003866641,Battin,John,A,M.D.,I,1000 J D Anderson Dr,Suite 401,Morgantown,WV,54,26505,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,55700,Biopsy of prostate gland,N,F,15,16,16,433.136875,119.725625,95.913125,102.801875
1003866641,Battin,John,A,M.D.,I,1000 J D Anderson Dr,Suite 401,Morgantown,WV,54,26505,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,76942,Ultrasonic guidance for needle placement,N,F,14,16,16,134.95125,28.1425,22.526875,24.28375
1003866641,Battin,John,A,M.D.,I,1000 J D Anderson Dr,Suite 401,Morgantown,WV,54,26505,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,99204,"New patient office or other outpatient visit, 45-59 minutes",N,F,64,64,64,330.0334375,127.00671875,97.45328125,101.2475
1003866641,Battin,John,A,M.D.,I,1000 J D Anderson Dr,Suite 401,Morgantown,WV,54,26505,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,99212,"Established patient office or other outpatient visit, 10-19 minutes",N,F,73,74,74,89.124864865,33.88472973,25.501351351,26.494189189
1003866641,Battin,John,A,M.D.,I,1000 J D Anderson Dr,Suite 401,Morgantown,WV,54,26505,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,99213,"Established patient office or other outpatient visit, 20-29 minutes",N,F,113,121,121,163.0761157,62.833884298,44.085619835,46.091487603
1003866641,Battin,John,A,M.D.,I,1000 J D Anderson Dr,Suite 401,Morgantown,WV,54,26505,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,99214,"Established patient office or other outpatient visit, 30-39 minutes",N,F,547,669,669,239.9755157,91.697458894,68.612556054,72.542810164
1003866641,Battin,John,A,M.D.,I,1000 J D Anderson Dr,Suite 401,Morgantown,WV,54,26505,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,99214,"Established patient office or other outpatient visit, 30-39 minutes",N,O,28,36,36,268.16,119.91444444,79.468055556,84.941111111
1003866641,Battin,John,A,M.D.,I,1000 J D Anderson Dr,Suite 401,Morgantown,WV,54,26505,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,99221,"Initial hospital care with straightforward or low level of medical decision making, per day, if using time, at least 40 minutes",N,F,15,15,15,246.64,80.63,64.25,65.36
1003866641,Battin,John,A,M.D.,I,1000 J D Anderson Dr,Suite 401,Morgantown,WV,54,26505,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,99222,"Initial hospital care with straightforward or low-level medical decision making, if using time, at least 55 minutes",N,F,12,12,12,329.93,115.115,91.730833333,104.42083333
1003866641,Battin,John,A,M.D.,I,1000 J D Anderson Dr,Suite 401,Morgantown,WV,54,26505,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,99231,"Subsequent hospital care with straightforward or low level of medical decision making, per day, if using time, at least 25 minutes",N,F,14,19,19,94.85,48.2,38.41,39.06
1003867482,Guralnick,Michael,L,MD,I,9200 W Wisconsin Ave,Department Of Urology,Milwaukee,WI,55,53226,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,51728,Complex measurement of pressure of urine flow in bladder with voiding pressure studies,N,F,49,49,49,1019,95.317755102,73.21877551,78.02122449
1003867482,Guralnick,Michael,L,MD,I,9200 W Wisconsin Ave,Department Of Urology,Milwaukee,WI,55,53226,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,51741,Electronic assessment of bladder emptying,N,F,21,21,21,523,3.9238095238,2.8319047619,3.0295238095
1003867482,Guralnick,Michael,L,MD,I,9200 W Wisconsin Ave,Department Of Urology,Milwaukee,WI,55,53226,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,51797,Insertion of device into abdomen with pressure and urine flow rate study,N,F,49,49,49,1179,36.906734694,28.22877551,29.905306122
1003867482,Guralnick,Michael,L,MD,I,9200 W Wisconsin Ave,Department Of Urology,Milwaukee,WI,55,53226,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,52000,Diagnostic exam of bladder and urethra using an endoscope,N,F,51,52,52,1735.0192308,69.012115385,49.906730769,55.409423077
1003867482,Guralnick,Michael,L,MD,I,9200 W Wisconsin Ave,Department Of Urology,Milwaukee,WI,55,53226,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,52287,Exam with injections of chemical for destruction of bladder using an endoscope,N,F,28,42,42,4120.2857143,154.7247619,108.76928571,117.58857143
1003867482,Guralnick,Michael,L,MD,I,9200 W Wisconsin Ave,Department Of Urology,Milwaukee,WI,55,53226,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,52332,Insertion of stent in ureter using an endoscope,N,F,19,27,27,3400.1111111,125.79222222,98.30962963,99.407037037
1003867482,Guralnick,Michael,L,MD,I,9200 W Wisconsin Ave,Department Of Urology,Milwaukee,WI,55,53226,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,81003,Automated urinalysis test,N,O,19,20,20,40.1,2.2,2.2,2.21
1003867482,Guralnick,Michael,L,MD,I,9200 W Wisconsin Ave,Department Of Urology,Milwaukee,WI,55,53226,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,99203,"New patient office or other outpatient visit, 30-44 minutes",N,F,30,30,30,577,77.110666667,57.854,61.529666667
1003867482,Guralnick,Michael,L,MD,I,9200 W Wisconsin Ave,Department Of Urology,Milwaukee,WI,55,53226,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,99204,"New patient office or other outpatient visit, 45-59 minutes",N,F,39,39,39,580,124.98384615,92.925897436,98.044615385
1003867482,Guralnick,Michael,L,MD,I,9200 W Wisconsin Ave,Department Of Urology,Milwaukee,WI,55,53226,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,99212,"Established patient office or other outpatient visit, 10-19 minutes",N,F,31,32,32,183.84375,32.5109375,25.1390625,27.2940625
1003867482,Guralnick,Michael,L,MD,I,9200 W Wisconsin Ave,Department Of Urology,Milwaukee,WI,55,53226,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,99213,"Established patient office or other outpatient visit, 20-29 minutes",N,F,30,33,33,241,62.141212121,48.058181818,50.336666667
1003867482,Guralnick,Michael,L,MD,I,9200 W Wisconsin Ave,Department Of Urology,Milwaukee,WI,55,53226,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,99213,"Established patient office or other outpatient visit, 20-29 minutes",N,O,12,13,13,260,85.923076923,63.350769231,66.062307692
1003867482,Guralnick,Michael,L,MD,I,9200 W Wisconsin Ave,Department Of Urology,Milwaukee,WI,55,53226,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,99214,"Established patient office or other outpatient visit, 30-39 minutes",N,F,78,95,95,355,91.982,68.237578947,71.506842105
1003867482,Guralnick,Michael,L,MD,I,9200 W Wisconsin Ave,Department Of Urology,Milwaukee,WI,55,53226,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,99214,"Established patient office or other outpatient visit, 30-39 minutes",N,O,17,19,19,392.89473684,121.76789474,76.833684211,80.806842105
1003873050,Mcwhorter,Richard,D,MD,I,2 East Appleby Rd.,Suite 201,Fayetteville,AR,05,72703,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,51798,Ultrasound measurement of bladder capacity after voiding,N,O,21,23,23,39.086956522,9.86,7.86,8.51
1003873050,Mcwhorter,Richard,D,MD,I,2 East Appleby Rd.,Suite 201,Fayetteville,AR,05,72703,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,52000,Diagnostic exam of bladder and urethra using an endoscope,N,O,18,20,20,500.8,226.372,162.352,173.83
1003873050,Mcwhorter,Richard,D,MD,I,2 East Appleby Rd.,Suite 201,Fayetteville,AR,05,72703,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,52310,"Simple removal of foreign body, stone, or stent in urethra or bladder using an endoscope",N,O,15,15,15,662,288.49733333,231.37733333,241.986
1003873050,Mcwhorter,Richard,D,MD,I,2 East Appleby Rd.,Suite 201,Fayetteville,AR,05,72703,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,52332,Insertion of stent in ureter using an endoscope,N,F,23,26,26,411.46153846,96.538461538,72.583076923,70.253846154
1003873050,Mcwhorter,Richard,D,MD,I,2 East Appleby Rd.,Suite 201,Fayetteville,AR,05,72703,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,52352,Removal or manipulation of stone in ureter or kidney using an endoscope,N,F,17,17,17,810,229.02705882,173.54823529,185.16764706
1003873050,Mcwhorter,Richard,D,MD,I,2 East Appleby Rd.,Suite 201,Fayetteville,AR,05,72703,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,52356,Crushing of stone of ureter with insertion of stent using an endoscope,N,F,13,13,13,941,392.00846154,298.48076923,308.11
1003873050,Mcwhorter,Richard,D,MD,I,2 East Appleby Rd.,Suite 201,Fayetteville,AR,05,72703,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,74420,Imaging of urinary tract following injection of a contrast agent,N,F,31,35,35,39.285714286,23.038285714,17.859142857,18.461714286
1003873050,Mcwhorter,Richard,D,MD,I,2 East Appleby Rd.,Suite 201,Fayetteville,AR,05,72703,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,81003,Automated urinalysis test,N,O,49,61,61,5,2.2,2.2,2.21
1003873050,Mcwhorter,Richard,D,MD,I,2 East Appleby Rd.,Suite 201,Fayetteville,AR,05,72703,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,95972,Electronic analysis of implanted neurostimulator generator with complex spinal cord or peripheral nerve stimulator programming,N,O,11,27,27,182.59259259,53.714444444,39.583333333,41.508148148
1003873050,Mcwhorter,Richard,D,MD,I,2 East Appleby Rd.,Suite 201,Fayetteville,AR,05,72703,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,99203,"New patient office or other outpatient visit, 30-44 minutes",N,O,38,38,38,179,106.58368421,76.782368421,80.535
1003873050,Mcwhorter,Richard,D,MD,I,2 East Appleby Rd.,Suite 201,Fayetteville,AR,05,72703,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,99213,"Established patient office or other outpatient visit, 20-29 minutes",N,O,115,192,192,143.375,85.538020833,64.607604167,67.803229167
1003873183,Klopukh,Boris,V,MD,I,21110 Biscayne Blvd,Suite 201,Aventura,FL,12,33180,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,51741,Electronic assessment of bladder emptying,N,O,110,110,110,190,9.1737272727,7.0207272727,6.2394545455
1003873183,Klopukh,Boris,V,MD,I,21110 Biscayne Blvd,Suite 201,Aventura,FL,12,33180,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,51784,Non-needle measurement and recording of electrical activity of muscles at bladder and bowel openings,N,O,92,92,92,725,39.989782609,31.643043478,29.569347826
1003873183,Klopukh,Boris,V,MD,I,21110 Biscayne Blvd,Suite 201,Aventura,FL,12,33180,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,51798,Ultrasound measurement of bladder capacity after voiding,N,O,111,111,111,224,11.455135135,8.8735135135,8.2702702703
1003873183,Klopukh,Boris,V,MD,I,21110 Biscayne Blvd,Suite 201,Aventura,FL,12,33180,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,52281,Dilation of urethra using an endoscope,N,O,38,41,41,1745,349.76,278.67,260.1
1003873183,Klopukh,Boris,V,MD,I,21110 Biscayne Blvd,Suite 201,Aventura,FL,12,33180,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,52285,Exam of bladder and urethra for treatment of female urethral syndrome using an endoscope,N,O,17,18,18,1388,378.56555556,296.33888889,273.76
1003873183,Klopukh,Boris,V,MD,I,21110 Biscayne Blvd,Suite 201,Aventura,FL,12,33180,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,54110,Removal of thickened tissue of penis,N,F,18,18,18,2543,687.35,547.64,272.16666667
1003873183,Klopukh,Boris,V,MD,I,21110 Biscayne Blvd,Suite 201,Aventura,FL,12,33180,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,55899,Other procedure on male genital system,N,O,74,74,74,14999,173.30932432,138.08256757,138.08256757
1003873183,Klopukh,Boris,V,MD,I,21110 Biscayne Blvd,Suite 201,Aventura,FL,12,33180,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,64566,Insertion of lower leg neurostimulator electrode,N,O,11,106,106,476,123.57,98.45,93.25
1003873183,Klopukh,Boris,V,MD,I,21110 Biscayne Blvd,Suite 201,Aventura,FL,12,33180,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,76775,Limited ultrasound scan behind abdominal cavity,N,O,20,20,20,217,62.631,47.367,43.9185
1003873183,Klopukh,Boris,V,MD,I,21110 Biscayne Blvd,Suite 201,Aventura,FL,12,33180,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,76872,Ultrasound scan of pelvic region through rectum,N,O,104,106,106,347,141.2604717,104.53188679,101.13169811
1003873183,Klopukh,Boris,V,MD,I,21110 Biscayne Blvd,Suite 201,Aventura,FL,12,33180,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,99204,"New patient office or other outpatient visit, 45-59 minutes",N,O,86,86,86,950,178.69313953,131.74360465,121.42104651
1003873183,Klopukh,Boris,V,MD,I,21110 Biscayne Blvd,Suite 201,Aventura,FL,12,33180,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,99214,"Established patient office or other outpatient visit, 30-39 minutes",N,O,279,761,761,403,133.37590013,99.517293035,94.352969777
1003873720,Derweesh,Ithaar,,MD,I,200 W Arbor Dr,,San Diego,CA,06,92103,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,52000,Diagnostic exam of bladder and urethra using an endoscope,N,F,44,48,48,758.25,81.575416667,62.24375,60.0875
1003873720,Derweesh,Ithaar,,MD,I,200 W Arbor Dr,,San Diego,CA,06,92103,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,99203,"New patient office or other outpatient visit, 30-44 minutes",N,F,53,53,53,346.43396226,85.253018868,60.785849057,58.266603774
1003873720,Derweesh,Ithaar,,MD,I,200 W Arbor Dr,,San Diego,CA,06,92103,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,99204,"New patient office or other outpatient visit, 45-59 minutes",N,F,38,38,38,537.10526316,137.65052632,105.65921053,100.72921053
1003873720,Derweesh,Ithaar,,MD,I,200 W Arbor Dr,,San Diego,CA,06,92103,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,99205,"New patient office or other outpatient visit, 60-74 minutes",N,F,16,16,16,660.5,187.18,139.66875,133.25625
1003873720,Derweesh,Ithaar,,MD,I,200 W Arbor Dr,,San Diego,CA,06,92103,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,99213,"Established patient office or other outpatient visit, 20-29 minutes",N,F,185,219,219,238.33789954,68.379908676,50.003561644,47.572420091
1003873720,Derweesh,Ithaar,,MD,I,200 W Arbor Dr,,San Diego,CA,06,92103,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,99213,"Established patient office or other outpatient visit, 20-29 minutes",N,O,57,64,64,237.125,68.34640625,51.64296875,68.63
1003873720,Derweesh,Ithaar,,MD,I,200 W Arbor Dr,,San Diego,CA,06,92103,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,99214,"Established patient office or other outpatient visit, 30-39 minutes",N,F,100,109,109,348.28440367,101.17183486,72.534954128,68.929357798
1003873720,Derweesh,Ithaar,,MD,I,200 W Arbor Dr,,San Diego,CA,06,92103,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,99214,"Established patient office or other outpatient visit, 30-39 minutes",N,O,49,55,55,353.8,101.03981818,79.016727273,99.318727273
1003873720,Derweesh,Ithaar,,MD,I,200 W Arbor Dr,,San Diego,CA,06,92103,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,99215,"Established patient office or other outpatient visit, 40-54 minutes",N,F,23,26,26,477.15384615,148.61923077,115.45923077,109.47923077
1003873720,Derweesh,Ithaar,,MD,I,200 W Arbor Dr,,San Diego,CA,06,92103,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,99215,"Established patient office or other outpatient visit, 40-54 minutes",N,O,13,13,13,473.23076923,148.56,118.36,141.07
